Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
2268302157,802,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99423,15766,15766,20,darknet
2268303169,631,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99424,15766,15766,20,darknet
2268303991,681,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99425,15766,15766,20,darknet
2268389047,371,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99525,15766,15766,20,darknet
2268389558,210,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99526,15766,15766,20,darknet
2268389869,210,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99527,15766,15766,20,darknet
2268390189,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99528,15766,15766,20,darknet
2268390540,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99529,15766,15766,20,darknet
2268391241,221,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99530,15766,15766,20,darknet
2268392253,240,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99531,15766,15766,20,darknet
2268392954,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99532,15766,15766,20,darknet
2268393245,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99533,15766,15766,20,darknet
2268464987,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99637,15766,15766,20,darknet
2268465327,171,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99638,15766,15766,20,darknet
2268465578,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99639,15766,15766,20,darknet
2268465918,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99640,15766,15766,20,darknet
2268466199,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99641,15766,15766,20,darknet
2268466780,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99642,15766,15766,20,darknet
2268467852,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99643,15766,15766,20,darknet
2268468183,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99644,15766,15766,20,darknet
2268468403,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99645,15766,15766,20,darknet
2268507375,220,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99745,15766,15766,20,darknet
2268507675,171,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99746,15766,15766,20,darknet
2268507926,130,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99747,15766,15766,20,darknet
2268508136,251,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99748,15766,15766,20,darknet
2268508467,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99749,15766,15766,20,darknet
2268509018,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99750,15766,15766,20,darknet
2268509849,191,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99751,15766,15766,20,darknet
2268510130,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99752,15766,15766,20,darknet
2268510370,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99753,15766,15766,20,darknet
2268545866,17161,cudaMemGetInfo,0,99852,15766,15766,20,darknet
2268692175,991,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99873,15766,15766,20,darknet
2268693367,310,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99874,15766,15766,20,darknet
2268693788,430,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99875,15766,15766,20,darknet
2268694319,300,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99876,15766,15766,20,darknet
2268694729,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99877,15766,15766,20,darknet
2268695581,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99878,15766,15766,20,darknet
2268696663,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99879,15766,15766,20,darknet
2268697074,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99880,15766,15766,20,darknet
2268697404,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99881,15766,15766,20,darknet
2268717391,240,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99894,15766,15766,20,darknet
2268717742,290,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99895,15766,15766,20,darknet
2268718132,151,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99896,15766,15766,20,darknet
2268718353,280,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99897,15766,15766,20,darknet
2268718733,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99898,15766,15766,20,darknet
2268719565,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99899,15766,15766,20,darknet
2268720427,290,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99900,15766,15766,20,darknet
2268720827,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99901,15766,15766,20,darknet
2268721198,130,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99902,15766,15766,20,darknet
2268757815,231,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99917,15766,15766,20,darknet
2268758186,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99918,15766,15766,20,darknet
2268758436,141,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99919,15766,15766,20,darknet
2268758657,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99920,15766,15766,20,darknet
2268758887,161,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99921,15766,15766,20,darknet
2268759478,171,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99922,15766,15766,20,darknet
2268760330,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99923,15766,15766,20,darknet
2268760811,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99924,15766,15766,20,darknet
2268761051,141,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99925,15766,15766,20,darknet
2268776149,341,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99938,15766,15766,20,darknet
2268776580,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99939,15766,15766,20,darknet
2268776840,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99940,15766,15766,20,darknet
2268777181,240,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99941,15766,15766,20,darknet
2268777512,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99942,15766,15766,20,darknet
2268778193,290,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99943,15766,15766,20,darknet
2268779155,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99944,15766,15766,20,darknet
2268779415,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99945,15766,15766,20,darknet
2268779766,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,99946,15766,15766,20,darknet
2268787550,22491,cudaMemGetInfo,0,99958,15766,15766,20,darknet
2269921716,12102,cudaMalloc,0,100012,15766,15766,20,darknet
2269936092,25738,cudaMemcpyAsync,0,100016,15766,15766,20,darknet
2269962411,4799,cudaMalloc,0,100018,15766,15766,20,darknet
2269968342,3356,cudaMemcpyAsync,0,100022,15766,15766,20,darknet
2269972039,101606,cudaMalloc,0,100024,15766,15766,20,darknet
2270075018,196972,cudaMemcpyAsync,0,100028,15766,15766,20,darknet
2270273022,3927,cudaMalloc,0,100030,15766,15766,20,darknet
2270277601,2664,cudaMemcpyAsync,0,100034,15766,15766,20,darknet
2270280596,1894,cudaMalloc,0,100036,15766,15766,20,darknet
2270282700,1723,cudaMalloc,0,100038,15766,15766,20,darknet
2270373357,561,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100129,15766,15766,20,darknet
2270404444,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100215,15766,15766,20,darknet
2270538631,24425,cudaMemGetInfo,0,100226,15766,15766,20,darknet
2270618087,300,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100305,15766,15766,20,darknet
2270618838,301,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100306,15766,15766,20,darknet
2270649194,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100380,15766,15766,20,darknet
2270649765,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100381,15766,15766,20,darknet
2270691231,19867,cudaMemGetInfo,0,100386,15766,15766,20,darknet
2270841618,11631,cudaMemGetInfo,0,100588,15766,15766,20,darknet
2270897501,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100677,15766,15766,20,darknet
2270925673,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100763,15766,15766,20,darknet
2271060470,331,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,100960,15766,15766,20,darknet
2271089945,330,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101046,15766,15766,20,darknet
2271283410,341,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101429,15766,15766,20,darknet
2271284202,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101430,15766,15766,20,darknet
2271324747,270,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101504,15766,15766,20,darknet
2271325398,310,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101505,15766,15766,20,darknet
2278965219,137513,cudaMalloc,0,101506,15766,15766,20,darknet
2279106068,558948,cudaMemcpyAsync,0,101510,15766,15766,20,darknet
2279666058,11191,cudaMalloc,0,101512,15766,15766,20,darknet
2279678571,6031,cudaMemcpyAsync,0,101516,15766,15766,20,darknet
2279684983,69608,cudaMalloc,0,101518,15766,15766,20,darknet
2279756034,444828,cudaMemcpyAsync,0,101522,15766,15766,20,darknet
2280201643,4308,cudaMalloc,0,101524,15766,15766,20,darknet
2280206622,3366,cudaMemcpyAsync,0,101528,15766,15766,20,darknet
2280210209,2154,cudaMalloc,0,101530,15766,15766,20,darknet
2280212663,1613,cudaMalloc,0,101532,15766,15766,20,darknet
2280432468,2604,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101561,15766,15766,20,darknet
2280435613,752,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101562,15766,15766,20,darknet
2280436565,561,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101563,15766,15766,20,darknet
2280437216,291,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101564,15766,15766,20,darknet
2280437707,762,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101565,15766,15766,20,darknet
2280439250,211,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101566,15766,15766,20,darknet
2280440903,852,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101567,15766,15766,20,darknet
2280442135,742,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101568,15766,15766,20,darknet
2280442987,791,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101569,15766,15766,20,darknet
2280502026,270,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101669,15766,15766,20,darknet
2280502396,181,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101670,15766,15766,20,darknet
2280502677,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101671,15766,15766,20,darknet
2280502917,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101672,15766,15766,20,darknet
2280503158,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101673,15766,15766,20,darknet
2280503769,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101674,15766,15766,20,darknet
2280505011,210,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101675,15766,15766,20,darknet
2280505312,280,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101676,15766,15766,20,darknet
2280505692,211,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101677,15766,15766,20,darknet
2280604374,30025,cudaMemGetInfo,0,101780,15766,15766,20,darknet
2280756423,1062,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101803,15766,15766,20,darknet
2280757706,401,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101804,15766,15766,20,darknet
2280758207,461,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101805,15766,15766,20,darknet
2280758848,471,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101806,15766,15766,20,darknet
2280759509,591,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101807,15766,15766,20,darknet
2280760681,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101808,15766,15766,20,darknet
2280761924,511,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101809,15766,15766,20,darknet
2280762735,751,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101810,15766,15766,20,darknet
2280763647,270,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101811,15766,15766,20,darknet
2280820802,361,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101911,15766,15766,20,darknet
2280821273,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101912,15766,15766,20,darknet
2280821523,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101913,15766,15766,20,darknet
2280821754,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101914,15766,15766,20,darknet
2280822084,141,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101915,15766,15766,20,darknet
2280822665,191,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101916,15766,15766,20,darknet
2280823567,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101917,15766,15766,20,darknet
2280823888,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101918,15766,15766,20,darknet
2280824118,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,101919,15766,15766,20,darknet
2280894137,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102023,15766,15766,20,darknet
2280894467,231,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102024,15766,15766,20,darknet
2280894788,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102025,15766,15766,20,darknet
2280895068,171,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102026,15766,15766,20,darknet
2280895309,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102027,15766,15766,20,darknet
2280895940,441,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102028,15766,15766,20,darknet
2280897092,181,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102029,15766,15766,20,darknet
2280897363,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102030,15766,15766,20,darknet
2280897583,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102031,15766,15766,20,darknet
2280939520,411,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102131,15766,15766,20,darknet
2280940101,421,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102132,15766,15766,20,darknet
2280940652,241,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102133,15766,15766,20,darknet
2280940963,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102134,15766,15766,20,darknet
2280941193,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102135,15766,15766,20,darknet
2280941855,220,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102136,15766,15766,20,darknet
2280942786,541,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102137,15766,15766,20,darknet
2280943407,251,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102138,15766,15766,20,darknet
2280943738,130,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102139,15766,15766,20,darknet
2280973032,22491,cudaMemGetInfo,0,102238,15766,15766,20,darknet
2281107149,651,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102259,15766,15766,20,darknet
2281108130,311,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102260,15766,15766,20,darknet
2281108551,281,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102261,15766,15766,20,darknet
2281108942,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102262,15766,15766,20,darknet
2281109172,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102263,15766,15766,20,darknet
2281109924,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102264,15766,15766,20,darknet
2281111106,491,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102265,15766,15766,20,darknet
2281111727,291,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102266,15766,15766,20,darknet
2281112098,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102267,15766,15766,20,darknet
2281135090,220,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102280,15766,15766,20,darknet
2281135401,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102281,15766,15766,20,darknet
2281135751,251,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102282,15766,15766,20,darknet
2281136092,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102283,15766,15766,20,darknet
2281136322,241,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102284,15766,15766,20,darknet
2281136983,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102285,15766,15766,20,darknet
2281137975,171,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102286,15766,15766,20,darknet
2281138236,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102287,15766,15766,20,darknet
2281138446,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102288,15766,15766,20,darknet
2281169263,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102303,15766,15766,20,darknet
2281169563,151,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102304,15766,15766,20,darknet
2281169794,531,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102305,15766,15766,20,darknet
2281170405,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102306,15766,15766,20,darknet
2281170735,191,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102307,15766,15766,20,darknet
2281171307,280,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102308,15766,15766,20,darknet
2281172218,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102309,15766,15766,20,darknet
2281172579,130,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102310,15766,15766,20,darknet
2281172789,251,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102311,15766,15766,20,darknet
2281187436,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102324,15766,15766,20,darknet
2281187737,150,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102325,15766,15766,20,darknet
2281187987,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102326,15766,15766,20,darknet
2281188228,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102327,15766,15766,20,darknet
2281188518,130,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102328,15766,15766,20,darknet
2281189129,261,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102329,15766,15766,20,darknet
2281190091,160,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102330,15766,15766,20,darknet
2281190342,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102331,15766,15766,20,darknet
2281190562,140,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102332,15766,15766,20,darknet
2281197224,13836,cudaMemGetInfo,0,102344,15766,15766,20,darknet
2282274496,11851,cudaMalloc,0,102398,15766,15766,20,darknet
2282288251,43810,cudaMemcpyAsync,0,102402,15766,15766,20,darknet
2282332923,4328,cudaMalloc,0,102404,15766,15766,20,darknet
2282338243,3677,cudaMemcpyAsync,0,102408,15766,15766,20,darknet
2282342280,71432,cudaMalloc,0,102410,15766,15766,20,darknet
2282415174,212181,cudaMemcpyAsync,0,102414,15766,15766,20,darknet
2282628056,3386,cudaMalloc,0,102416,15766,15766,20,darknet
2282632003,2815,cudaMemcpyAsync,0,102420,15766,15766,20,darknet
2282635169,1863,cudaMalloc,0,102422,15766,15766,20,darknet
2282637233,2264,cudaMalloc,0,102424,15766,15766,20,darknet
2282741494,511,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102515,15766,15766,20,darknet
2282775397,310,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102601,15766,15766,20,darknet
2282897171,17542,cudaMemGetInfo,0,102612,15766,15766,20,darknet
2282971347,311,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102691,15766,15766,20,darknet
2282972159,360,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102692,15766,15766,20,darknet
2282999128,291,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102766,15766,15766,20,darknet
2282999830,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,102767,15766,15766,20,darknet
2283041356,11331,cudaMemGetInfo,0,102772,15766,15766,20,darknet
2283181243,17152,cudaMemGetInfo,0,102974,15766,15766,20,darknet
2283241073,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103063,15766,15766,20,darknet
2283274004,240,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103149,15766,15766,20,darknet
2283408581,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103346,15766,15766,20,darknet
2283437264,281,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103432,15766,15766,20,darknet
2283629908,221,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103815,15766,15766,20,darknet
2283630660,290,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103816,15766,15766,20,darknet
2283663360,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103890,15766,15766,20,darknet
2283663951,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,103891,15766,15766,20,darknet
2283874999,12443,cudaMalloc,0,103892,15766,15766,20,darknet
2283888474,11131,cudaMemcpyAsync,0,103896,15766,15766,20,darknet
2283900035,4699,cudaMalloc,0,103898,15766,15766,20,darknet
2283905525,3116,cudaMemcpyAsync,0,103902,15766,15766,20,darknet
2283908992,69087,cudaMalloc,0,103904,15766,15766,20,darknet
2283979341,114340,cudaMemcpyAsync,0,103908,15766,15766,20,darknet
2284093972,2955,cudaMalloc,0,103910,15766,15766,20,darknet
2284097659,2184,cudaMemcpyAsync,0,103914,15766,15766,20,darknet
2284100063,1523,cudaMalloc,0,103916,15766,15766,20,darknet
2284101796,1433,cudaMalloc,0,103918,15766,15766,20,darknet
2284331268,16110,cudaMemGetInfo,0,104128,15766,15766,20,darknet
2284401978,301,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,104219,15766,15766,20,darknet
2284431723,181,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,104305,15766,15766,20,darknet
2284472087,11682,cudaMemGetInfo,0,104310,15766,15766,20,darknet
2284607847,12804,cudaMemGetInfo,0,104512,15766,15766,20,darknet
2284794711,461,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,104795,15766,15766,20,darknet
2285008714,361,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105089,15766,15766,20,darknet
2285196770,461,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105387,15766,15766,20,darknet
2285232927,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105473,15766,15766,20,darknet
2285259225,102499,cudaMalloc,0,105474,15766,15766,20,darknet
2285363587,435441,cudaMemcpyAsync,0,105478,15766,15766,20,darknet
2285799519,387282,cudaMalloc,0,105480,15766,15766,20,darknet
2286188494,445159,cudaMemcpyAsync,0,105484,15766,15766,20,darknet
2286656515,67124,cudaMalloc,0,105486,15766,15766,20,darknet
2286725332,851967,cudaMemcpyAsync,0,105490,15766,15766,20,darknet
2287577850,73314,cudaMalloc,0,105492,15766,15766,20,darknet
2287652697,841488,cudaMemcpyAsync,0,105496,15766,15766,20,darknet
2288788386,8526,cudaMalloc,0,105498,15766,15766,20,darknet
2288798505,10118,cudaMemcpyAsync,0,105502,15766,15766,20,darknet
2288808864,4187,cudaMalloc,0,105504,15766,15766,20,darknet
2288813963,3136,cudaMemcpyAsync,0,105508,15766,15766,20,darknet
2288817440,55161,cudaMalloc,0,105510,15766,15766,20,darknet
2288873603,426905,cudaMemcpyAsync,0,105514,15766,15766,20,darknet
2289301109,2976,cudaMalloc,0,105516,15766,15766,20,darknet
2289304766,2585,cudaMemcpyAsync,0,105520,15766,15766,20,darknet
2289307681,7534,cudaMalloc,0,105522,15766,15766,20,darknet
2289315576,2464,cudaMalloc,0,105524,15766,15766,20,darknet
2289405501,5911,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105603,15766,15766,20,darknet
2289411943,290,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105604,15766,15766,20,darknet
2289439924,221,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105678,15766,15766,20,darknet
2289440566,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105679,15766,15766,20,darknet
2289562139,17152,cudaMemGetInfo,0,105690,15766,15766,20,darknet
2289626698,321,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105757,15766,15766,20,darknet
2289627439,391,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105758,15766,15766,20,darknet
2289651253,281,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105820,15766,15766,20,darknet
2289651964,181,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,105821,15766,15766,20,darknet
2289692699,20999,cudaMemGetInfo,0,105826,15766,15766,20,darknet
2289839620,10749,cudaMemGetInfo,0,106028,15766,15766,20,darknet
2289889491,431,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106105,15766,15766,20,darknet
2289890423,280,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106106,15766,15766,20,darknet
2289915820,260,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106180,15766,15766,20,darknet
2289916491,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106181,15766,15766,20,darknet
2289951916,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106267,15766,15766,20,darknet
2290051149,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106361,15766,15766,20,darknet
2290051790,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106362,15766,15766,20,darknet
2290076946,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106436,15766,15766,20,darknet
2290077527,190,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106437,15766,15766,20,darknet
2290107933,281,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106523,15766,15766,20,darknet
2290270712,271,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106803,15766,15766,20,darknet
2290271384,240,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106804,15766,15766,20,darknet
2290299586,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106866,15766,15766,20,darknet
2290300157,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,106867,15766,15766,20,darknet
2290334600,71892,cudaMalloc,0,106868,15766,15766,20,darknet
2290408145,850194,cudaMemcpyAsync,0,106872,15766,15766,20,darknet
2291259210,59500,cudaMalloc,0,106874,15766,15766,20,darknet
2291322787,845526,cudaMemcpyAsync,0,106878,15766,15766,20,darknet
2292377377,5951,cudaMalloc,0,106880,15766,15766,20,darknet
2292384460,6322,cudaMemcpyAsync,0,106884,15766,15766,20,darknet
2292391062,3497,cudaMalloc,0,106886,15766,15766,20,darknet
2292395390,2715,cudaMemcpyAsync,0,106890,15766,15766,20,darknet
